username,postshortcode,comment_id,comment,comment_likes_count,comment_time
shakti_kabaddi_kaithal,DAvzLdjAFbo,18042466939948462,😂😂,0,2024-11-17 07:43:03
nazuk_boy_302,DAvzLdjAFbo,18047799754841259,Bilkul Bhai 🔥,0,2024-11-17 07:17:14
future_foji_army,DAvzLdjAFbo,18049536326080242,Kise ko insta pr follow Badwane h to message kre 5 k follow 50 rupees,0,2024-11-16 14:57:49
bhai_kanha_vaishnav,DAvzLdjAFbo,18272805808220598,❤️❤️❤️,1,2024-11-14 12:04:34
ajay_thakur_00__1,DAvzLdjAFbo,18030032996384306,Bhai daru piyege usi din jab selection honga or bo bhi canteen card se ✨🥂🥂🥂,5,2024-11-13 15:52:42
sachin_ydv_2007,C7T1ybrPT1M,18038780021239449,Tabhi to Royal entry likh rahi hai 😂😂,0,2024-11-16 07:14:22
rajeshallahpur,C7T1ybrPT1M,18046098458479885,😂😂🤪😝,1,2024-11-12 12:05:31
defaulter_jaat3_0_7,C7T1ybrPT1M,17883852429084465,Sahi hai bahi choriyo sudar jo,0,2024-11-10 15:01:36
manish_parihar0001,C7T1ybrPT1M,17936041010933516,😂,0,2024-11-09 12:11:28
_mattu_arman,C7T1ybrPT1M,18052086806507503,😂😂😂😂😂,0,2024-11-09 06:16:26
jhojha_offical_,C7T1ybrPT1M,18091975447494079,😂😂😂,0,2024-11-07 09:31:00
innocent_girl98121,C7T1ybrPT1M,17974352036789828,Apne bio me ye sb bkwas na likhne ka ghmnd hai,0,2024-10-21 14:45:43
unique_khallahdia_555,C7T1ybrPT1M,17924374811966753,😂😂😂😂😂,1,2024-10-14 10:00:26
_chakshu.s,C7T1ybrPT1M,17998965542652012,💦,0,2024-10-12 17:29:10
_chakshu.s,C7T1ybrPT1M,17982780383751021,💦,0,2024-10-12 17:29:08
pandit_ariksh,Cqik604ATj9,18164318161311192,👏👏,0,2024-09-15 02:27:09
ajnabi_deep,Cqik604ATj9,17960796530430082,1 number btt h ya to,0,2023-06-29 19:29:08
hareraj657_,Cqik604ATj9,18049213870443364,🔥,0,2023-06-25 17:37:18
duggalravi2022,Cqik604ATj9,17921147180735937,Salya fir bi nakry,0,2023-06-23 10:21:52
duggalravi2022,Cqik604ATj9,17981865128324574,Dusryi bhar 300 mann jya land bi chuss,0,2023-06-23 10:21:29
duggalravi2022,Cqik604ATj9,17924298425720566,Ikk bhar ky 500,0,2023-06-23 10:20:53
dill_haryanvi_,DEJO_45Tobm,18067251919697244,😂😂😂,3,2024-12-29 02:26:20
v_i_p_jaat_302_,DEJO_45Tobm,18043437395190794,6000 rpya ka aya kre bahi russiya te 😂😂,3,2024-12-29 02:23:05
tarunraoyaduvanshi,DEFw0nsTU3q,17990726408743904,😂,3,2024-12-27 17:33:00
sandesh_kalkandha__,DEB0_qqPoCf,17878637907226701,😂,0,2025-01-01 16:42:13
shayar_chora_295,DEB0_qqPoCf,18377880508115911,Lage Bhai ka tagba hi kat gya jo enti sad shayri likhta hai,0,2025-01-01 14:23:38
munish_beniwal01_,DEB0_qqPoCf,18043219010021273,😂😂😂🙌,0,2024-12-31 05:53:40
nidhi_.jaat,DEB0_qqPoCf,18052119353100630,😂😢😢,0,2024-12-30 17:45:21
__jeet_424_,DEB0_qqPoCf,18115177345380175,😂😂,0,2024-12-30 15:01:46
bhupesh_sheoran,DEB0_qqPoCf,17894785812121142,😂😂,0,2024-12-29 13:17:01
ankush__sharma64575,DEB0_qqPoCf,17937932990952464,👏👏👏,1,2024-12-29 08:23:04
abhishekdhillon121,DEB0_qqPoCf,18103092208462084,😂😂,2,2024-12-29 04:13:47
manish_bharti_06,DEB0_qqPoCf,18029325263615049,Karta na ohi kaam😂😂😂😂😂,3,2024-12-28 15:43:47
jangid_rohit_09,DD8mpUVv00n,17946276293919781,❤️😂,2,2024-12-24 13:11:12
s.berwal_6677,DD8mpUVv00n,18079326580592531,😂😂😂,2,2024-12-24 04:06:53
amit_garwa_,DD6DN4LTqVY,18136462666373030,Bhai chori ke chakkar m splendor ne badnam na kre 😂😂,2,2024-12-28 13:57:01
sahilxhood,DD6DN4LTqVY,18063113467868845,😂😂,0,2024-12-28 05:14:08
iamsameer__ansari,DD6DN4LTqVY,18044518538469107,😂,1,2024-12-27 15:49:21
vkjangra10,DD6DN4LTqVY,18066119797693488,😂😂😂🙌😂 bhai sahab😂😂,1,2024-12-27 07:53:40
astrologerboy56,DD6DN4LTqVY,18115888534421532,Teri bahan thi ke😂😂😂😂,1,2024-12-26 20:41:53
ajaysheoran27,DD6DN4LTqVY,18373054459113178,😂,0,2024-12-26 12:51:03
jatin_yaduvanshi_008,DD6DN4LTqVY,18031226414608043,💯,1,2024-12-26 04:10:39
sonu_choudhary_5142,DD6DN4LTqVY,18017438054421569,😂😂,1,2024-12-26 04:06:53
chodry_raman_gurjar__,DD6DN4LTqVY,18264070615248589,😂,1,2024-12-26 03:02:41
silent__baba_hr_06,DDKN4N1vo53,18154716814339829,😍😍,1,2024-12-18 17:29:09
kamladhiya,DDChXsQPbJ-,18050625361992315,Great m pitai kerni perygi  ku likhtye ho satus dyekho kya h kya Ben gye,1,2024-12-01 16:10:52
jangid_rohit_09,DC9cRTTPTVF,17868991929249857,😂😂😂,1,2024-11-29 15:22:14
the_osm_jat,DC3O8kmvnph,18039228611338228,Far ..... far k khada thand p laathi mar gi .....😂😂😂,1,2024-12-08 08:09:54
deep__kirori,DC3O8kmvnph,18450022237067925,😂😂,0,2024-12-02 07:25:59
d.k_lodwal_01,DC3O8kmvnph,18322699117094920,😂😂,1,2024-12-02 04:06:56
chhora.gurjar.ko,DC3O8kmvnph,17948677181864880,Mene to leli 😂😂😂,2,2024-12-02 01:10:43
its__hr_12__307,DC3O8kmvnph,18031301018611188,Acha😂😂,2,2024-12-01 17:45:10
itz_sandeep_yadav.01,DC3O8kmvnph,18024422054538933,Asliyat leak ho gyi 😂,4,2024-12-01 15:15:09
vnu__haryanvi_,DC3O8kmvnph,18156986029333418,😂🙌systm pad denge😂😂,4,2024-12-01 03:41:18
prashant_jaat_999,DC3O8kmvnph,18259887760254477,😂😂😂,2,2024-12-01 02:58:20
sourabh_jatt_00,DC3O8kmvnph,18092444461443650,Mene to le li 😂😂,4,2024-11-30 14:39:40
sourabh_jatt_00,DC3O8kmvnph,18038832773463819,😂,0,2024-11-30 14:39:19
kapil_hr_34,DCf7BNzPYSR,18062869585757670,Ib ki baar jada jor ka h 😅,1,2024-11-18 11:44:05
dharm_jogi_,DCPBxpSvrSE,18045139259470342,Ha bhai sch he 😢😢,0,2024-12-26 05:07:11
dharm_jogi_,DCPBxpSvrSE,17950172078914432,😍😍 ha bhai,1,2024-12-18 03:56:16
akshay__birt,DCPBxpSvrSE,18029866304582347,🔥,2,2024-11-27 14:23:06
akshay__birt,DCPBxpSvrSE,18286793167211831,❤️❤️,2,2024-11-27 14:22:08
thakur_100_rav,DCPBxpSvrSE,18048786836048790,👏,2,2024-11-13 14:28:26
the_sahil0009,DCPBxpSvrSE,18021724385535156,❤️❤️❤️❤️,2,2024-11-13 12:57:12
vinay_rawal_kohand_,DCPBxpSvrSE,18042166007137973,❤❤️,2,2024-11-13 07:38:30
kashyap_naveen__001,DCPBxpSvrSE,17935318667823589,🔥🔥,2,2024-11-12 08:17:01
kapil_hr_34,DCPBxpSvrSE,18076366993584847,🙌,2,2024-11-11 15:24:46
kapil_hr_34,DCLcnUyP0ey,18011777348441824,👏👏🔥,1,2024-11-10 11:40:19
itz_100_rabh_01,DCHaW3Hvif2,18007872347668842,Aaj mere yaar ke shaadi udge note gulabi😂😂,2,2024-11-10 12:11:25
_chakshu.s,DCDbCkcvvZQ,18070526005716677,💦,1,2024-11-07 15:15:56
nadaan_criminal,DCDbCkcvvZQ,18042535457136713,🤣🤣🤣💀,1,2024-11-07 02:34:04
mitu__baba,DB8RXNsvVIQ,18149546806339469,😂😂🔥🔥 good bro,2,2024-11-07 01:47:03
silent__baba_hr_06,DB304msv7zs,18054458128797802,😍😍,1,2024-12-18 17:31:49
kamladhiya,DB0sKiePeGv,17994592487553331,Mera khula ghgra h shab koi berynkoi likery kchjhinbar bar nikalni perti h  v appnk,1,2024-11-01 11:21:21
nadaan_criminal,DB0sKiePeGv,18082055158527653,😂😂😂,1,2024-11-01 09:24:51
jaat_2971_,DBwAS1KP7PE,17852911995315244,😂😂,3,2024-10-30 14:10:00
zehri_jaatni__,DBtSxiLvF8C,18053384209910001,Hayee...❤️🙈,2,2024-10-29 12:20:41
__jeet_424_,DBqG8etPZNp,17998035134703951,😂,1,2024-10-29 10:45:47
rahul____hr12,DBqG8etPZNp,18278813935170653,😂😂😂😂😂,1,2024-10-29 08:59:21
zehri_jaatni__,DBqG8etPZNp,18047904101308045,🙄,1,2024-10-28 06:51:57
nadaan_criminal,DBqG8etPZNp,18469365283040313,🙂💯,2,2024-10-28 06:39:26
mahakkashyap_mahak,DBnk0YOvUOg,18067134925637665,Ar koi koi to itna Amir hove h 2 3 month ka Ak sath m kr leve  h recharge 😂😂😂😂,2,2024-10-27 11:39:15
mahakkashyap_mahak,DBnk0YOvUOg,17877749952099951,Only tu hi bera na  kitne Deve h Ambani n to hr month  rpey😂😂😂😂😂😂😂😂,2,2024-10-27 11:38:44
hima__nshu__sonkar___302,DBjHwr6vc0s,18075583174716477,😂😂😂,1,2024-12-06 16:51:02
ds_sharma9582,DBjHwr6vc0s,18076202623600886,😂😂😂😂,1,2024-11-21 15:47:07
vikas___pandit__60____,DBjHwr6vc0s,17949068627892178,Bhai badmaash hai 😂😂,0,2024-11-17 16:43:51
the_king_of_bader,DBjHwr6vc0s,17882734791172689,❤️❤️,0,2024-11-16 18:41:05
a_j_gurup85,DBjHwr6vc0s,17934607133822848,😂😂,0,2024-11-12 15:28:46
ashu_02bike_traks,DBjHwr6vc0s,17882761122160863,Toy gun sa,1,2024-11-12 11:22:23
saini_rahul_002,DBjHwr6vc0s,18039746356984886,30 ki ya feer 60 ki😂😂,4,2024-11-11 17:57:49
ladwal_6135,DBjHwr6vc0s,18259185271253279,😂😂,0,2024-11-11 10:13:42
_______chahat_2_rj_13_______,DBjHwr6vc0s,18318518212080224,😂😂😂,0,2024-11-09 14:44:03
pukhraj_bishnoi__0029,DBjHwr6vc0s,18031021082136014,❤️❤️,1,2024-11-08 16:23:48
vinder___gill__bhamniwala,DBgKWa3PMEj,18049855216943867,😂😂😂😂😂😂😂😂,1,2024-10-25 14:04:46
sahil_punia011,DBgKWa3PMEj,17963631305811072,😂,1,2024-10-24 15:02:00
zehri_jaatni__,DBgKWa3PMEj,18056180671865494,😂😂😂,1,2024-10-24 10:05:10
kapil_hr_34,DBc1pbhPTdH,18020917481276579,😮👏,1,2024-10-23 04:49:19
alone_____queen___007,DBWIHjevQ_K,18054661972945674,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,1,2024-12-25 05:59:45
__annu__verma,DBWIHjevQ_K,18017354816386174,😌,1,2024-12-12 10:39:55
indolia99,DBWIHjevQ_K,18116481832422490,😂,0,2024-12-05 10:19:39
jatboyrohtakaala11,DBWIHjevQ_K,17913167172020848,😂😂😂😂,0,2024-12-02 08:07:36
____rohit__puri_,DBWIHjevQ_K,18264280162255948,Aa galat baat 😂,1,2024-12-01 15:28:02
pb13_kdeep,DBWIHjevQ_K,18026817011243562,😂😂😂👏,0,2024-12-01 11:53:14
nidhi_solanki_912,DBWIHjevQ_K,18045267698268820,😂😂same,0,2024-11-30 14:47:39
america_canada007,DBWIHjevQ_K,18049414229068963,Bhai apa to pura khandan ma apne maa bapu gel hi bola or kise gel na bolte sab gel ladai bajli h😂,0,2024-11-30 13:33:10
shrutichauhan553,DBWIHjevQ_K,18022794269626704,🙌,0,2024-11-30 11:16:31
the__psychological_barriers,DBVgkOPPCzh,18027943373380080,Or agla saal m ...pilya khtr tari 😂😂,0,2024-10-27 12:38:12
ruhi.7170,DBVgkOPPCzh,18036448916219149,😂,0,2024-10-24 08:01:17
daksh_ge,DBVgkOPPCzh,17960320982817882,😂😂,1,2024-10-23 03:10:40
ranga__0071,DBVgkOPPCzh,18016704155333974,😂😂😂,0,2024-10-22 14:23:20
introvert_jaat0006,DBVgkOPPCzh,18046486409063214,Bilkul srdiyo ka jugad tyar hon aala h apna b,0,2024-10-22 12:09:04
k_dhull_009,DBVgkOPPCzh,18043829801017657,😂😂😂😂😂,0,2024-10-22 09:11:22
jyoti_solanki8027,DBVgkOPPCzh,17945628329891377,Shi bat 😂😂😂,0,2024-10-22 01:34:03
n_w_w_t_u,DBVgkOPPCzh,17979719039774084,😂😂😂😂😂,0,2024-10-21 17:20:23
13rathor_kaithal_wala,DBVgkOPPCzh,17914720770006330,Bada sarkari nokri krta tha log ab do apni ladki,0,2024-10-21 13:38:00
yaar_velly89,DBVgkOPPCzh,18059591563744890,😂😂,1,2024-10-21 13:22:57
mr._mukesh1122,DBT8muNPOrS,18028491833177891,❤️❤️❤️❤️,1,2024-11-07 01:33:43
mr._mukesh1122,DBT8muNPOrS,18464150668062611,😍😍😍😍,1,2024-11-07 01:33:42
manish_jaat_mk,DBT8muNPOrS,18043942061030062,Acha 😂😂😂,2,2024-10-28 15:08:21
vinodchoudhary77.jkw,DBT8muNPOrS,18050092183781141,😂😂😂😂😂,0,2024-10-27 07:12:28
kapil._.rao13,DBT8muNPOrS,18059721880771828,@i.paras.__ 🙋,1,2024-10-25 15:48:16
__jeet_424_,DBT8muNPOrS,18019832957612818,😂,1,2024-10-25 02:16:49
mohit_gujjar_o5,DBT8muNPOrS,18060293491825143,@narwal_005__,2,2024-10-24 15:23:11
ajay_gurjar_khospura_,DBT8muNPOrS,18048024133824033,🔥,1,2024-10-23 05:38:08
ch_hariomyadav_,DBT8muNPOrS,17844628047327148,@rinku_yadav_09 😂🔥,1,2024-10-23 04:22:27
sehrawat__athlete21099,DBT8muNPOrS,18061654363739729,@kannu_kuhaad 💪,2,2024-10-22 09:22:21
kapil_hr_34,DBMCsA3P4Gx,18463941040063185,👏,1,2024-10-16 14:31:15
kapil_hr_34,DBMCsA3P4Gx,18271958683220286,😂😂,1,2024-10-16 14:31:13
haryana_pakka_thikana,DBIyUdoPu-4,17948300294893963,Kale chutda aali 😂😂,0,2024-11-07 05:47:31
jakhodiya__shooter_,DBIyUdoPu-4,18465504238025481,😂😂😂,1,2024-10-30 17:36:15
ysharma0052,DBIyUdoPu-4,18079908226552993,😂,0,2024-10-30 10:26:02
mohit_sonipatiya_hr10,DBIyUdoPu-4,18093474037490223,😂,1,2024-10-29 12:19:46
deepak_rajliwal_,DBIyUdoPu-4,18041750032924068,😂,1,2024-10-28 01:11:20
pardeep.jainth,DBIyUdoPu-4,17919613935004072,😂,0,2024-10-26 04:26:16
ajjyyydhull,DBIyUdoPu-4,18202360792290999,😂😂😂😂😂,0,2024-10-23 13:58:08
_rahul_rajora__2404,DBIyUdoPu-4,17942907206875774,😂😂😂😂,2,2024-10-23 08:06:19
m.k.singh13290,DBIyUdoPu-4,18026948441176131,😂😂,2,2024-10-23 08:02:44
official_anishyadav02,DBIyUdoPu-4,18079720705556281,😂,2,2024-10-23 04:46:30
jitenderlakeshar,DBAcfQEPTcn,18326165344154872,❤️❤️❤️😢😢,1,2024-10-12 15:49:40
villian_kashyap_004,DBAcfQEPTcn,18022600706216372,😢❤️,1,2024-10-12 15:43:51
jaat_ala000,DBAcfQEPTcn,18049516144778933,😢😂😂😂😂,1,2024-10-12 14:45:51
vishalbaba6935,DBAcfQEPTcn,17845797804306592,Jai shree Ram ❤️,3,2024-10-12 14:25:02
vijay.nagra.kheri_chopta,DBAcfQEPTcn,18053374267871876,😢😢,1,2024-10-12 14:23:35
mandeep.pndt.01,DBAcfQEPTcn,17893247487012325,Jai dada ravan ☺️,2,2024-10-12 14:04:12
ma_ka_ladla_0143,DBAcfQEPTcn,17995325390528154,🔥🔥🔥,1,2024-10-12 14:00:34
rahul_adwal_123,DBAcfQEPTcn,18045715649000728,😂😂😂😂,1,2024-10-12 13:56:28
ansh_jaat08,DBAcfQEPTcn,18026035658382479,❤️❤️,1,2024-10-12 13:55:19
sk65280107638,DBAcfQEPTcn,18278410294243757,😢😢😢😢😢😢😢😢😢😢😢,1,2024-10-12 13:55:08
mona_141106,DAvboq4Pfob,18035229302016532,😂😂😂😂,1,2024-10-11 13:44:59
rk_nirwan001,DAqb9OSvAv2,18023854703439085,@lalit._razput @narender_razput_,1,2024-10-14 08:03:26
mr.s.k.meena.sikar,DAqb9OSvAv2,18048428950802116,😂😂,2,2024-10-14 07:18:38
singhvaiyahm,DAqb9OSvAv2,17984751122685891,😂😂😂,1,2024-10-14 00:57:27
ashiq_09____,DAqb9OSvAv2,17945981495856314,😂😂😂😂,1,2024-10-13 18:12:56
tulchharamtalniya,DAqb9OSvAv2,18056730640675857,😂😂,2,2024-10-13 09:35:05
__ravi___garsha___,DAqb9OSvAv2,18102299035446062,😂😂😂,1,2024-10-13 06:19:34
uttam_bhaker007,DAqb9OSvAv2,17965966808796550,😂😂😂,1,2024-10-12 18:45:07
rajju_santha,DAqb9OSvAv2,17955107000721984,😍😍😍,1,2024-10-09 12:40:35
kabil_balak_0,DAZoyzCgnf4,18024675428587535,Bhai ya to apni copy h 😂 baki sari mst h 😂,2,2024-10-21 08:33:28
nikhil_rao_koslia_007,DAZoyzCgnf4,18021375464217873,🙌😂,2,2024-09-27 00:57:11
kapil_hr_34,DAYjDVavOQz,18457427083047570,👏👏,0,2024-09-27 13:58:47
velly_jaat_001_,DAYjDVavOQz,17903522562026055,🙌🔥,1,2024-09-26 14:28:17
shivraj.singh8487,DAXhEHUPL3n,18055488382784353,भाई कती जहर बात है फ्री आले मर्जो जल जल के बल बल के😂😂😂😂,0,2024-12-14 14:00:42
vivek_kharal007,DAXhEHUPL3n,17940710426929383,@aakash_nain007 💀😅,0,2024-12-08 12:58:00
jaat_sachin_choudhary,DAXhEHUPL3n,17844894486368134,@i.am.vishal_choudhary 😂,0,2024-12-05 09:23:37
jaat_sachin_choudhary,DAXhEHUPL3n,18059338708874504,👍😂😂😂,1,2024-12-05 09:23:28
__vishal__jatt__,DAXhEHUPL3n,18010098884669978,😂,1,2024-12-05 02:04:25
fauji.oo1,DAXhEHUPL3n,18027478097618953,😂😂,0,2024-11-30 06:21:57
ravi_rk_134,DAXhEHUPL3n,18006892577505796,😂😂😂bat to thik hai Teri 😂,1,2024-11-29 03:17:42
dhani_aala_mahi_007,DAXhEHUPL3n,18097224223436018,😂😂,1,2024-11-28 09:55:28
nabhi__2.0,DAXhEHUPL3n,18363466423142919,Same bhai 😂😂,0,2024-11-25 02:51:46
pvtt_ak_khatri,DAVjnsDPXCD,18058468318853076,😂😂😂,1,2024-11-08 15:58:01
antimjain51,DAVjnsDPXCD,18011434289640945,Hnn Same bro 😂😂😂,0,2024-11-06 08:33:22
ashishjaat257,DAVjnsDPXCD,18086710792511922,🔥🔥😂,0,2024-10-29 04:33:43
_chiku_sangwan_451,DAVjnsDPXCD,17876536617173066,👏🔥🔥🔥👏🔥,1,2024-10-19 04:50:30
ck_parjapat864,DAVjnsDPXCD,18303331813162403,❤️❤️,2,2024-09-26 12:59:01
bhupii_ydv,DAVjnsDPXCD,18110108182413772,@prvn_dagar @__ritikydv__ @ydv_anshu_01 🙌,2,2024-09-26 08:37:44
nikhil_rao_koslia_007,DAVjnsDPXCD,18455809129013480,🔥🔥,2,2024-09-25 10:31:46
nikhil_rao_koslia_007,DAObwENABRA,18018841988280479,Bhai ree 🥲🙌,1,2024-09-23 01:18:41
kamladhiya,DAObwENABRA,17872773867176620,Kha sey sikhi punjabi,1,2024-09-22 16:40:03
official_jatin_nagpal0786,DAGq1D8g0rU,18036569270354757,🙌🔥❤️,1,2024-12-10 19:01:38
jangra_____ji,DAGq1D8g0rU,18051527041824539,🔥👏,1,2024-11-19 13:58:41
itz_panchal_82,DAGq1D8g0rU,18254683837257141,❤️,0,2024-11-13 14:19:09
monu_punia_1726,DAGq1D8g0rU,18346473085134214,❤️❤️,2,2024-11-09 08:07:37
monu_punia_1726,DAGq1D8g0rU,17999074391522032,❤️❤️❤️,2,2024-11-09 08:07:30
abhi_sheikhpuriya,DAGq1D8g0rU,18464378497028515,😂,0,2024-11-08 15:51:12
____innocent_chora,DAGq1D8g0rU,18058622392770952,😂,2,2024-10-26 09:53:48
unique__jaat__08,DAGq1D8g0rU,18040706948482830,😂,4,2024-10-20 07:36:56
z7_anshu_007,DAGq1D8g0rU,18089536237493316,Right 👍👍,2,2024-10-16 14:11:30
tere_aala_baror,DAGq1D8g0rU,18459157432061009,🙌🙌🙌🙌,1,2024-10-14 13:52:54
lakshgandhii,DAELg2eA49L,18001021037675387,😂,1,2024-09-18 17:13:06
rahulverma_09_,DADIOITPgKe,18105198385387227,@ankitpandit_4,1,2024-09-18 15:16:38
urmit.hooda_,DADIOITPgKe,18043975921990563,@ankitpandit_4,1,2024-09-18 15:14:59
_chakshu.s,DADIOITPgKe,18223087441305036,@ankitpandit_4,1,2024-09-18 15:13:23
101_leader_ff,DAAHSmjPHI0,18036854930212162,😂😂,1,2024-11-10 06:14:19
kapilgurjar_01,DAAHSmjPHI0,18032060318365591,😂😂,0,2024-10-27 08:56:09
kalpesh_dudi_002,DAAHSmjPHI0,18030331910347566,🔥,1,2024-10-09 22:53:08
vicky_kajla786,DAAHSmjPHI0,18462747877017099,😂,2,2024-09-26 09:17:19
itz._villian_,DAAHSmjPHI0,17940171827779258,😂,4,2024-09-20 08:28:20
rahulverma_09_,DAAHSmjPHI0,18054148960846776,@ankitpandit_4,3,2024-09-18 15:16:51
urmit.hooda_,DAAHSmjPHI0,17939064377874693,@ankitpandit_4,2,2024-09-18 15:15:14
_chakshu.s,DAAHSmjPHI0,17864556027216157,@ankitpandit_4,2,2024-09-18 15:13:52
kapil_hr_34,DAAHSmjPHI0,18040870421016248,😮,2,2024-09-17 09:30:38
rahulverma_09_,C_7jJMxvBtT,18097135183456401,@ankitpandit_4,0,2024-09-18 15:17:31
ankitpandit_4,C_7jJMxvBtT,17909761866007881,Rukjao bkl,0,2024-09-18 15:16:01
urmit.hooda_,C_7jJMxvBtT,17941674434859141,@ankitpandit_4,0,2024-09-18 15:15:38
_chakshu.s,C_7jJMxvBtT,17909567970000965,@ankitpandit_4,0,2024-09-18 15:14:11
raoyogeshlamba,C_gAf6tPFtL,18351189766138250,Ganesh chod,1,2024-09-05 02:00:25
kapil_hr_34,C_aRpxsvTQ1,18080110417516890,👏,1,2024-09-02 10:21:43
kapil_hr_34,C_YZzDhPZy6,17848377468258695,😂,1,2024-09-02 01:13:58
simple_shayar_302,C_YA36Ev-hk,18040203770082297,❤️😂,1,2024-09-01 16:59:41
lakshgandhii,C_YA36Ev-hk,18450133738059934,🔥😂,1,2024-09-01 14:26:54
kartik_rajput0__0,C_YA36Ev-hk,17899991646028701,😂,1,2024-09-01 14:22:03
kapil_hr_34,C_YA36Ev-hk,18412969939077284,😂,2,2024-09-01 13:21:34
kapil_hr_34,C_H-6Ddt92O,17850375792243132,😂,1,2024-08-26 07:49:31
navi.navneetsingh,C_DvOORP3KF,18012283607379739,🔥🔥🔥🔥,0,2024-10-11 13:36:24
mahakal_ujjain_maharaj,C_DvOORP3KF,18341033038133592,🔥🔥🔥🔥🔥🔥,1,2024-09-14 13:45:50
kamladhiya,C_DvOORP3KF,18030800783217061,Maharey bhi Ford h ek,2,2024-09-14 03:08:26
ashishgaranpuria,C_DvOORP3KF,18041307811994442,🔥❤️,1,2024-09-13 15:37:52
arjunthakur4462,C_DvOORP3KF,18199133917294893,Jai Ho,1,2024-09-06 06:29:49
kapil_hr_34,C_DtqIKv_JH,18050003824716063,😂,1,2024-08-25 05:30:51
kapil_hr_34,C-657kfPoJq,17973611921623907,👏👏,1,2024-08-21 09:51:56
itz_vikram__taver_,C-5UnO4vyrI,17921648024977787,🔥🔥,1,2024-10-05 13:47:37
zakhmii_chori_11,C-5UnO4vyrI,18367040515105634,🔥🔥🔥🔥🔥❤️❤️❤️❤️,1,2024-09-25 16:49:48
itz._villian_,C-5UnO4vyrI,18253397296301593,kya Baat hai Guru 🫵🫂,3,2024-09-15 15:05:50
ankit_blackia_005,C-5UnO4vyrI,18067581328588730,😂😂😂,1,2024-09-05 18:52:45
13_yaar_moi_ala_,C-5UnO4vyrI,18074950306554063,❤️🔥,3,2024-08-31 06:25:41
_rohtak_.aala,C-5UnO4vyrI,18451588807006532,Jma band Rakhi h bhai 🔥🔥,2,2024-08-21 03:57:10
sovit_nehra_123,C-5UnO4vyrI,18052277518770063,🔥🙌,2,2024-08-20 15:44:14
aki__7171,C-5UnO4vyrI,18037904005881132,😂😂,2,2024-08-20 15:23:28
sahilkashyap4077,C-njpEwSxw0,18352924612119733,😂😂😂😂😂,1,2024-08-15 10:02:13
lafander._.chora,C-njpEwSxw0,17950261025713270,Gach bhai 🙌,1,2024-08-14 03:20:31
mahakal_namo_1111,C-njpEwSxw0,17940720197760725,😂😂😂😂😂,1,2024-08-14 01:53:50
bintubithmara,C-njpEwSxw0,18348304990184580,😂😂😂😂😂😂,1,2024-08-14 01:22:46
mk_aulakh__143,C-njpEwSxw0,17854502823200463,😂👏,1,2024-08-13 19:55:40
kapil_hr_34,C-njpEwSxw0,18045466438928924,👏,2,2024-08-13 17:31:21
rajputpreetrana1,C-adO02vJLJ,18374996323102030,😂😂,1,2024-10-22 06:07:22
teri_pagal_si___jaan6550,C-adO02vJLJ,17926779458859838,Waw darling ❤️🙌🔥,3,2024-08-09 06:16:07
teri_pagal_si___jaan6550,C-adO02vJLJ,17987135855701460,😂😂😂😂😂,2,2024-08-09 06:15:53
kapil_hr_34,C-adO02vJLJ,17896086368970114,😂,1,2024-08-08 15:36:58
dj_mahadev_0214,C-VDFvXvIV-,17924984582951797,❤️❤️❤️,0,2024-09-03 15:32:44
kapil_hr_34,C-VDFvXvIV-,18095726728449148,Jai mahakal 🙌,3,2024-08-06 15:23:02
rahul.sharma_8991,C-R5oLNPG4I,18017253122393570,😂😂😂,1,2024-08-05 12:29:59
kartik_rajput0__0,C-R5oLNPG4I,17921875730842157,😂,1,2024-08-05 08:40:51
kapil_hr_34,C-QYTL-SvkU,18026743544214256,😂,1,2024-08-05 09:07:12
kartik_rajput0__0,C-QYTL-SvkU,18023293913345678,😂🔥,1,2024-08-05 05:04:15
nitesh_jaat_0004,C9oz3Lfvuxw,18143544025331303,😂😂,1,2024-08-09 17:34:37
balaniya_sarpanch,C8ya-xAPAsb,18055852378715680,Sach baat hai bhai❤️❤️,1,2024-06-30 14:55:25
simple_shayar_302,C8pUH3VP1Ip,18028660400192764,😂😂,1,2024-06-25 16:44:56
simple_shayar_302,C8pUH3VP1Ip,17885940645062646,❤️❤️,1,2024-06-25 16:44:54
x.sachin_006,C8oG0zSPgMd,18008472218576809,hmm 🙌❤️😮,1,2024-06-25 09:10:16
choudhary_sagar_gurjar,C8mp7VHPtfN,18065961700560174,😂,0,2024-07-11 11:45:33
ror__writer,C8mp7VHPtfN,17978611766578391,😂😂,1,2024-06-27 10:39:44
kabil_balak_0,C8mp7VHPtfN,18233781277276167,😂😂😂,1,2024-06-26 11:42:50
princekashyap2250,C8mp7VHPtfN,17897099415009160,🔥🔥,2,2024-06-26 02:34:53
_himanshuurao,C8mp7VHPtfN,18017101121519843,😂😂,2,2024-06-25 12:20:41
rohitsutharz,C8mp7VHPtfN,18017011835133708,😂😂,2,2024-06-24 16:58:18
angeltanwar3,C8i-TcGPCi2,17878290189093283,😂😂marja,1,2024-06-28 02:32:18
heart_hacker_193,C8i-TcGPCi2,17853854511208465,M to etna sad 🙁 hu ki सुसराड ko bhi सुसाइड  padh raha hu,1,2024-06-24 08:54:13
